Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Revenue_recalc,is_return,year,month,day,day_of_week,profit_margin,revenue_per_unit
3854,Women,Training,Flex Trainer,L,3,9569.02,0.00,0.00,2024-12-21,Online,Bangalore,3535.19,28707.06,False,2024,12,21,Saturday,0.12,9569.02
3855,Kids,Basketball,LeBron 20,M,2,7104.38,0.05,0.00,2025-01-31,Retail,Delhi,-407.89,13498.32,False,2025,1,31,Friday,-0.03,6749.16
3856,Kids,Running,React Infinity,XL,1,6943.86,0.00,0.00,2024-02-13,Retail,Kolkata,2612.88,6943.86,False,2024,2,13,Tuesday,0.38,6943.86
3858,Kids,Lifestyle,Waffle One,L,2,4884.55,0.87,0.00,2024-09-07,Online,Bangalore,-485.83,1269.98,False,2024,9,7,Saturday,-0.38,634.99
3859,Kids,Lifestyle,Blazer Mid,M,3,4920.30,0.00,0.00,2024-11-20,Retail,Mumbai,2907.33,14760.90,False,2024,11,20,Wednesday,0.20,4920.30
3860,Men,Basketball,LeBron 20,S,3,4393.51,0.00,0.00,2025-04-04,Online,Mumbai,3441.46,13180.51,False,2025,4,4,Friday,0.26,4393.51
3861,Men,Basketball,Air Jordan,S,4,4278.28,0.46,0.00,2025-04-19,Retail,Hyderabad,419.79,9241.08,False,2025,4,19,Saturday,0.05,2310.27
3862,Kids,Lifestyle,Dunk Low,L,1,9541.83,0.61,0.00,2023-11-17,Online,Delhi,3454.42,3721.31,False,2023,11,17,Friday,0.93,3721.31
3863,Women,Training,Flex Trainer,XL,4,6358.33,0.00,0.00,2025-06-28,Retail,Hyderabad,290.35,25433.32,False,2025,6,28,Saturday,0.01,6358.33
3864,Women,Training,SuperRep Go,S,2,8517.62,0.00,0.00,2025-05-01,Retail,Delhi,2972.96,21294.05,False,2025,5,1,Thursday,0.14,10647.03
3865,Men,Training,ZoomX Invincible,L,2,7356.92,0.00,0.00,2024-06-08,Online,Hyderabad,-1144.16,14713.84,False,2024,6,8,Saturday,-0.08,7356.92
3866,Women,Basketball,LeBron 20,L,3,3263.64,0.64,0.00,2025-02-14,Retail,Kolkata,2985.34,3524.73,False,2025,2,14,Friday,0.85,1174.91
3867,Kids,Lifestyle,Waffle One,XL,2,4884.55,0.00,0.00,2024-10-04,Online,Bangalore,3405.94,9769.10,False,2024,10,4,Friday,0.35,4884.55
3869,Women,Basketball,LeBron 20,L,3,7599.38,0.00,22798.14,2024-05-19,Retail,Delhi,-633.81,22798.14,False,2024,5,19,Sunday,-0.03,7599.38
3870,Women,Training,ZoomX Invincible,M,2,6944.20,0.00,0.00,2025-05-17,Online,Hyderabad,764.21,13888.40,False,2025,5,17,Saturday,0.06,6944.20
3871,Women,Training,SuperRep Go,XL,3,8517.62,0.00,0.00,2024-09-17,Retail,Delhi,1773.99,25552.86,False,2024,9,17,Tuesday,0.07,8517.62
3872,Women,Training,SuperRep Go,L,2,8517.62,0.00,0.00,2024-10-14,Retail,Delhi,962.82,21294.05,False,2024,10,14,Monday,0.05,10647.03
3873,Men,Soccer,Tiempo Legend,M,3,4717.08,0.00,0.00,2024-07-21,Online,Bangalore,996.15,14151.24,False,2024,7,21,Sunday,0.07,4717.08
3874,Women,Basketball,LeBron 20,XL,4,3305.60,0.70,3966.72,2024-08-27,Online,Kolkata,1605.13,3966.72,False,2024,8,27,Tuesday,0.40,991.68
3877,Men,Training,SuperRep Go,XL,3,2225.73,0.00,0.00,2025-03-18,Online,Delhi,2594.37,6677.19,False,2025,3,18,Tuesday,0.39,2225.73
3878,Men,Running,Air Zoom,XL,2,3224.56,0.00,0.00,2024-08-13,Retail,Kolkata,2178.22,6449.12,False,2024,8,13,Tuesday,0.34,3224.56
3881,Women,Training,SuperRep Go,L,3,3656.98,0.06,10312.68,2024-06-08,Online,Hyderabad,1953.91,10312.68,False,2024,6,8,Saturday,0.19,3437.56
3882,Men,Soccer,Tiempo Legend,M,2,7237.49,0.00,0.00,2024-07-21,Online,Bangalore,-376.24,18093.72,False,2024,7,21,Sunday,-0.02,9046.86
3883,Kids,Soccer,Premier III,M,4,8737.43,0.00,0.00,2025-05-10,Retail,Delhi,-1174.75,34949.72,False,2025,5,10,Saturday,-0.03,8737.43
2012,Men,Basketball,Air Jordan,XL,2,6077.13,0.00,0.00,2025-03-30,Retail,Bangalore,-685.96,12154.26,False,2025,3,30,Sunday,-0.06,6077.13
3885,Men,Training,Metcon 7,XL,2,8854.95,0.00,0.00,2024-11-10,Online,Bangalore,-512.97,17709.90,False,2024,11,10,Sunday,-0.03,8854.95
3886,Kids,Basketball,Kyrie Flytrap,M,1,4967.69,0.00,0.00,2025-01-16,Retail,Delhi,-136.16,4967.69,False,2025,1,16,Thursday,-0.03,4967.69
3887,Women,Basketball,Zoom Freak,L,4,7992.84,0.00,0.00,2025-07-06,Online,Mumbai,3824.51,31971.34,False,2025,7,6,Sunday,0.12,7992.84
3888,Kids,Training,ZoomX Invincible,L,4,3737.67,0.00,0.00,2024-12-30,Online,Mumbai,-341.37,14950.68,False,2024,12,30,Monday,-0.02,3737.67
3889,Kids,Soccer,Phantom GT,S,2,8925.29,0.05,0.00,2024-07-24,Online,Kolkata,-407.63,21197.56,False,2024,7,24,Wednesday,-0.02,10598.78
3890,Women,Training,ZoomX Invincible,XL,2,4392.78,0.00,0.00,2025-01-10,Online,Delhi,676.44,8785.56,False,2025,1,10,Friday,0.08,4392.78
3892,Kids,Training,Flex Trainer,M,3,6206.45,0.00,0.00,2024-10-14,Online,Delhi,2262.30,21722.58,False,2024,10,14,Monday,0.10,7240.86
3893,Men,Basketball,Air Jordan,XL,3,6283.68,0.00,0.00,2025-07-13,Retail,Delhi,2784.10,18851.03,False,2025,7,13,Sunday,0.15,6283.68
3896,Men,Basketball,Kyrie Flytrap,XL,1,6289.82,0.94,0.00,2024-09-10,Online,Mumbai,209.79,566.08,False,2024,9,10,Tuesday,0.37,566.08
3897,Women,Soccer,Tiempo Legend,M,2,6050.27,0.69,3751.17,2024-12-10,Retail,Delhi,3332.49,3751.17,False,2024,12,10,Tuesday,0.89,1875.58
3898,Men,Basketball,LeBron 20,L,1,7737.27,0.07,0.00,2025-02-27,Retail,Hyderabad,1353.92,7195.66,False,2025,2,27,Thursday,0.19,7195.66
3899,Men,Basketball,Zoom Freak,L,1,5811.76,0.75,0.00,2024-09-21,Retail,Pune,-579.76,1452.94,False,2024,9,21,Saturday,-0.40,1452.94
3900,Men,Basketball,Zoom Freak,M,3,9599.44,0.00,0.00,2024-01-11,Retail,Delhi,-553.30,28798.32,False,2024,1,11,Thursday,-0.02,9599.44
3901,Men,Running,Air Zoom,XL,1,7143.23,0.12,0.00,2025-04-30,Retail,Mumbai,1461.25,6286.04,False,2025,4,30,Wednesday,0.23,6286.04
3903,Kids,Running,React Infinity,M,3,4128.35,0.00,0.00,2024-08-19,Online,Pune,-101.29,12385.05,False,2024,8,19,Monday,-0.01,4128.35
3904,Kids,Soccer,Phantom GT,L,2,7775.87,0.00,0.00,2025-05-28,Retail,Bangalore,1143.11,15551.74,False,2025,5,28,Wednesday,0.07,7775.87
3905,Women,Soccer,Tiempo Legend,S,3,6077.13,0.00,0.00,2024-10-12,Retail,Kolkata,3926.59,18231.39,False,2024,10,12,Saturday,0.22,6077.13
3906,Men,Lifestyle,Dunk Low,XL,4,7588.77,0.14,26105.37,2024-09-04,Online,Hyderabad,3435.73,26105.37,False,2024,9,4,Wednesday,0.13,6526.34
3907,Women,Running,React Infinity,L,3,4885.29,0.00,0.00,2025-04-07,Retail,Delhi,3362.10,14655.87,False,2025,4,7,Monday,0.23,4885.29
3909,Women,Soccer,Premier III,L,4,2422.97,0.00,0.00,2024-12-10,Retail,Delhi,-286.57,9691.88,False,2024,12,10,Tuesday,-0.03,2422.97
3910,Men,Basketball,Zoom Freak,XL,3,2913.15,0.00,0.00,2025-03-13,Online,Pune,1834.09,8739.45,False,2025,3,13,Thursday,0.21,2913.15
3911,Men,Soccer,Premier III,M,1,5598.98,0.00,0.00,2025-05-07,Retail,Mumbai,3070.67,5598.98,False,2025,5,7,Wednesday,0.55,5598.98
3913,Kids,Training,ZoomX Invincible,XL,1,5255.09,0.00,0.00,2024-06-12,Retail,Delhi,2941.84,5255.09,False,2024,6,12,Wednesday,0.56,5255.09
3914,Kids,Soccer,Tiempo Legend,XL,2,6077.13,0.00,0.00,2024-10-29,Retail,Delhi,1253.02,12154.26,False,2024,10,29,Tuesday,0.10,6077.13
3915,Men,Running,Free RN,M,2,7962.36,0.00,0.00,2025-12-03,Online,Pune,3067.47,15924.72,False,2025,12,3,Wednesday,0.19,7962.36
3916,Women,Soccer,Premier III,L,3,5148.81,0.00,0.00,2024-08-22,Retail,Kolkata,1315.69,15446.43,False,2024,8,22,Thursday,0.09,5148.81
3918,Men,Running,Pegasus Turbo,M,3,5316.16,0.85,0.00,2024-12-24,Online,Bangalore,1173.80,2392.27,False,2024,12,24,Tuesday,0.49,797.42
3920,Women,Running,Air Zoom,L,3,5540.68,0.00,0.00,2025-06-09,Online,Pune,1252.12,16622.04,False,2025,6,9,Monday,0.08,5540.68
3921,Kids,Lifestyle,Blazer Mid,L,4,3248.17,0.00,0.00,2025-05-23,Retail,Hyderabad,3939.30,12992.68,False,2025,5,23,Friday,0.30,3248.17
3922,Kids,Soccer,Phantom GT,L,2,7775.87,0.00,0.00,2024-07-21,Retail,Bangalore,1876.21,15551.74,False,2024,7,21,Sunday,0.12,7775.87
3924,Women,Running,Pegasus Turbo,L,2,4809.50,0.00,0.00,2024-03-26,Online,Kolkata,3090.67,9619.00,False,2024,3,26,Tuesday,0.32,4809.50
3925,Kids,Basketball,LeBron 20,M,2,4323.86,0.23,0.00,2025-04-19,Retail,Hyderabad,36.04,6658.74,False,2025,4,19,Saturday,0.01,3329.37
3926,Men,Lifestyle,Dunk Low,XL,2,4791.86,0.00,0.00,2024-11-08,Online,Mumbai,2972.86,9583.72,False,2024,11,8,Friday,0.31,4791.86
3927,Women,Soccer,Premier III,L,1,5246.43,0.00,0.00,2025-04-10,Retail,Bangalore,999.67,5246.43,False,2025,4,10,Thursday,0.19,5246.43
3928,Men,Running,Pegasus Turbo,M,2,5636.21,0.74,2930.83,2025-04-07,Retail,Delhi,-984.86,2930.83,False,2025,4,7,Monday,-0.34,1465.41
3929,Kids,Running,Free RN,M,1,4199.97,0.90,420.00,2025-05-14,Retail,Mumbai,-861.44,420.00,False,2025,5,14,Wednesday,-2.05,420.00
3930,Men,Soccer,Phantom GT,S,2,3606.77,0.00,0.00,2025-02-08,Retail,Mumbai,3624.68,7213.54,False,2025,2,8,Saturday,0.50,3606.77
3931,Men,Lifestyle,Dunk Low,XL,2,9904.73,0.66,0.00,2024-08-01,Online,Hyderabad,-115.24,6735.22,False,2024,8,1,Thursday,-0.02,3367.61
3932,Kids,Training,SuperRep Go,L,4,4520.97,0.54,8318.58,2025-06-10,Retail,Bangalore,1289.36,8318.58,False,2025,6,10,Tuesday,0.15,2079.65
3933,Men,Training,SuperRep Go,XL,4,3782.59,0.00,0.00,2025-01-25,Online,Pune,1348.54,15130.36,False,2025,1,25,Saturday,0.09,3782.59
3934,Kids,Soccer,Mercurial Superfly,M,3,6077.13,0.00,0.00,2024-08-22,Online,Kolkata,2313.79,18231.39,False,2024,8,22,Thursday,0.13,6077.13
3935,Women,Running,React Infinity,M,2,6926.28,0.00,0.00,2025-07-22,Retail,Pune,-833.94,13852.57,False,2025,7,22,Tuesday,-0.06,6926.28
3936,Kids,Lifestyle,Blazer Mid,M,3,3544.33,0.00,0.00,2023-07-28,Retail,Pune,1983.50,10632.99,False,2023,7,28,Friday,0.19,3544.33
3937,Women,Running,React Infinity,M,4,9550.19,0.00,0.00,2024-07-12,Online,Hyderabad,-638.36,38200.76,False,2024,7,12,Friday,-0.02,9550.19
3938,Kids,Training,SuperRep Go,M,1,2823.65,0.00,0.00,2025-01-03,Online,Kolkata,1933.98,2823.65,False,2025,1,3,Friday,0.68,2823.65
3939,Women,Training,ZoomX Invincible,M,2,7983.94,0.00,0.00,2025-01-22,Online,Bangalore,2219.59,15967.88,False,2025,1,22,Wednesday,0.14,7983.94
3940,Kids,Running,React Infinity,L,4,4334.53,0.00,0.00,2024-12-30,Online,Hyderabad,491.15,17338.12,False,2024,12,30,Monday,0.03,4334.53
3942,Men,Lifestyle,Blazer Mid,M,1,3283.25,0.00,0.00,2024-04-27,Online,Delhi,-938.81,3283.25,False,2024,4,27,Saturday,-0.29,3283.25
3944,Men,Training,Metcon 7,M,2,8854.95,0.04,0.00,2024-10-12,Online,Bangalore,-151.58,21251.88,False,2024,10,12,Saturday,-0.01,10625.94
2002,Kids,Soccer,Phantom GT,XL,1,7038.04,0.00,0.00,2025-05-16,Online,Delhi,-789.24,7038.04,False,2025,5,16,Friday,-0.11,7038.04
3947,Men,Training,SuperRep Go,L,2,5571.14,0.00,0.00,2024-07-29,Retail,Kolkata,3354.76,11142.28,False,2024,7,29,Monday,0.30,5571.14
2003,Women,Lifestyle,Waffle One,L,3,7203.25,0.00,0.00,2025-03-03,Online,Kolkata,-23.38,21609.75,False,2025,3,3,Monday,-0.00,7203.25
3950,Kids,Running,React Infinity,XL,4,3474.66,0.00,0.00,2025-02-07,Online,Kolkata,474.81,13898.64,False,2025,2,7,Friday,0.03,3474.66
3951,Women,Soccer,Mercurial Superfly,M,1,6077.13,0.00,0.00,2024-12-31,Online,Delhi,1982.85,9115.69,False,2024,12,31,Tuesday,0.22,9115.69
3953,Women,Basketball,Air Jordan,XL,3,6077.13,0.00,0.00,2025-01-14,Retail,Delhi,2004.93,18231.39,False,2025,1,14,Tuesday,0.11,6077.13
2042,Kids,Soccer,Tiempo Legend,L,4,8290.97,0.00,0.00,2024-12-30,Online,Delhi,-84.80,33163.88,False,2024,12,30,Monday,-0.00,8290.97
3955,Kids,Training,SuperRep Go,XL,3,6077.13,0.00,0.00,2025-01-16,Retail,Pune,1798.76,18231.39,False,2025,1,16,Thursday,0.10,6077.13
3956,Women,Lifestyle,Air Force 1,M,2,2778.93,0.00,0.00,2025-06-03,Online,Hyderabad,2842.28,5557.85,False,2025,6,3,Tuesday,0.51,2778.93
3957,Men,Lifestyle,Waffle One,XL,4,2113.01,0.00,0.00,2025-06-26,Online,Hyderabad,2404.92,8452.04,False,2025,6,26,Thursday,0.28,2113.01
3958,Women,Lifestyle,Dunk Low,XL,4,8614.93,0.00,0.00,2024-03-23,Retail,Kolkata,-312.44,34459.72,False,2024,3,23,Saturday,-0.01,8614.93
3959,Kids,Lifestyle,Dunk Low,M,4,6091.98,0.00,0.00,2025-12-01,Retail,Mumbai,2494.96,24367.92,False,2025,12,1,Monday,0.10,6091.98
3960,Women,Lifestyle,Dunk Low,M,2,2451.47,0.00,0.00,2025-06-22,Retail,Mumbai,1850.90,4902.94,False,2025,6,22,Sunday,0.38,2451.47
3961,Kids,Lifestyle,Waffle One,L,4,3369.14,0.00,0.00,2025-03-28,Online,Hyderabad,3888.52,13476.56,False,2025,3,28,Friday,0.29,3369.14
3963,Men,Soccer,Mercurial Superfly,XL,1,6698.41,0.00,0.00,2025-07-11,Retail,Mumbai,-245.76,6698.41,False,2025,7,11,Friday,-0.04,6698.41
3965,Kids,Soccer,Mercurial Superfly,M,1,6077.13,0.05,0.00,2024-01-09,Online,Hyderabad,1194.67,5773.27,False,2024,1,9,Tuesday,0.21,5773.27
3966,Kids,Training,Metcon 7,S,2,6031.05,0.00,0.00,2024-12-21,Retail,Mumbai,2072.67,12062.10,False,2024,12,21,Saturday,0.17,6031.05
3968,Kids,Lifestyle,Waffle One,M,2,8141.77,0.00,0.00,2024-05-12,Retail,Bangalore,774.01,16283.54,False,2024,5,12,Sunday,0.05,8141.77
3969,Women,Lifestyle,Waffle One,XL,2,7922.86,0.00,0.00,2023-08-04,Retail,Mumbai,3753.92,15845.72,False,2023,8,4,Friday,0.24,7922.86
3972,Men,Running,Pegasus Turbo,XL,1,3489.95,0.00,0.00,2024-12-20,Retail,Bangalore,1990.32,3489.95,False,2024,12,20,Friday,0.57,3489.95
3973,Kids,Running,React Infinity,M,2,8698.67,0.00,0.00,2024-12-24,Online,Bangalore,-475.20,17397.34,False,2024,12,24,Tuesday,-0.03,8698.67
3974,Men,Lifestyle,Dunk Low,L,4,6077.13,0.00,0.00,2024-03-22,Retail,Delhi,97.60,24308.52,False,2024,3,22,Friday,0.00,6077.13
3975,Women,Soccer,Tiempo Legend,M,3,6077.13,0.00,0.00,2025-03-22,Retail,Mumbai,1293.38,18231.39,False,2025,3,22,Saturday,0.07,6077.13
3976,Men,Training,SuperRep Go,L,4,7534.51,0.00,30138.04,2024-12-12,Retail,Delhi,778.13,30138.04,False,2024,12,12,Thursday,0.03,7534.51
3978,Women,Training,Flex Trainer,M,2,9847.52,0.00,0.00,2024-09-11,Retail,Delhi,754.75,19695.04,False,2024,9,11,Wednesday,0.04,9847.52
3979,Men,Training,ZoomX Invincible,M,3,6186.30,0.50,0.00,2025-11-06,Online,Pune,896.90,9279.45,False,2025,11,6,Thursday,0.10,3093.15
3980,Men,Training,SuperRep Go,L,3,5422.73,0.00,0.00,2025-07-07,Retail,Hyderabad,-223.30,16268.19,False,2025,7,7,Monday,-0.01,5422.73
3981,Men,Soccer,Premier III,L,2,4007.55,0.00,0.00,2023-12-21,Online,Delhi,90.51,8015.10,False,2023,12,21,Thursday,0.01,4007.55
3982,Men,Basketball,Zoom Freak,L,2,8006.71,0.00,0.00,2024-10-16,Online,Bangalore,1486.86,16013.42,False,2024,10,16,Wednesday,0.09,8006.71
3983,Kids,Lifestyle,Waffle One,L,4,5389.56,0.22,0.00,2024-04-11,Online,Pune,633.64,16815.43,False,2024,4,11,Thursday,0.04,4203.86
3984,Women,Training,SuperRep Go,L,4,6622.41,0.00,0.00,2024-10-09,Retail,Pune,486.80,26489.64,False,2024,10,9,Wednesday,0.02,6622.41
2048,Kids,Basketball,Air Jordan,XL,2,8918.66,0.00,17837.32,2024-02-14,Retail,Delhi,1889.03,17837.32,False,2024,2,14,Wednesday,0.11,8918.66
3986,Kids,Running,Air Zoom,L,1,9246.88,0.00,0.00,2024-11-10,Retail,Mumbai,681.84,9246.88,False,2024,11,10,Sunday,0.07,9246.88
3987,Kids,Basketball,Zoom Freak,L,2,8776.59,0.00,0.00,2024-08-18,Retail,Hyderabad,3908.61,17553.18,False,2024,8,18,Sunday,0.22,8776.59
3988,Kids,Lifestyle,Blazer Mid,M,4,7945.46,0.67,10488.01,2024-10-10,Online,Pune,3698.62,10488.01,False,2024,10,10,Thursday,0.35,2622.00
3994,Kids,Basketball,Air Jordan,M,4,8267.56,0.00,0.00,2025-04-12,Retail,Bangalore,-97.39,33070.24,False,2025,4,12,Saturday,-0.00,8267.56
3996,Men,Running,React Infinity,L,2,5732.39,0.00,0.00,2024-12-24,Online,Bangalore,2919.12,11464.77,False,2024,12,24,Tuesday,0.25,5732.39
3997,Women,Lifestyle,Waffle One,M,4,4492.46,0.00,0.00,2024-01-24,Retail,Hyderabad,-484.62,17969.84,False,2024,1,24,Wednesday,-0.03,4492.46
3998,Men,Training,Flex Trainer,M,3,7730.77,0.00,0.00,2024-10-14,Online,Delhi,2029.57,27057.69,False,2024,10,14,Monday,0.08,9019.23
3999,Kids,Lifestyle,Blazer Mid,S,2,5065.93,0.27,0.00,2024-09-16,Online,Kolkata,1484.61,7396.26,False,2024,9,16,Monday,0.20,3698.13
4001,Women,Basketball,Zoom Freak,L,3,7586.32,0.00,0.00,2024-09-10,Online,Mumbai,2155.01,22758.96,False,2024,9,10,Tuesday,0.09,7586.32
4002,Kids,Soccer,Mercurial Superfly,M,2,6056.88,0.00,0.00,2024-03-11,Retail,Mumbai,2114.03,12113.76,False,2024,3,11,Monday,0.17,6056.88
4003,Men,Lifestyle,Air Force 1,L,1,7165.28,0.00,0.00,2025-03-02,Retail,Mumbai,839.48,7165.28,False,2025,3,2,Sunday,0.12,7165.28
4004,Men,Basketball,Air Jordan,XL,3,6283.68,0.06,0.00,2025-04-14,Retail,Delhi,-748.58,17719.96,False,2025,4,14,Monday,-0.04,5906.65
4005,Kids,Training,Metcon 7,M,2,3730.58,0.00,0.00,2024-11-30,Online,Delhi,1784.38,7461.16,False,2024,11,30,Saturday,0.24,3730.58
4006,Kids,Basketball,LeBron 20,XL,3,7390.27,0.00,0.00,2024-01-08,Retail,Kolkata,2617.00,22170.82,False,2024,1,8,Monday,0.12,7390.27
4008,Men,Basketball,LeBron 20,M,3,7737.27,0.07,21586.98,2023-12-15,Retail,Hyderabad,180.31,21586.98,False,2023,12,15,Friday,0.01,7195.66
4009,Kids,Basketball,Zoom Freak,M,3,2989.01,0.00,0.00,2024-03-30,Retail,Mumbai,-737.91,8967.03,False,2024,3,30,Saturday,-0.08,2989.01
4011,Women,Running,Air Zoom,M,4,4909.56,0.00,0.00,2025-07-04,Retail,Bangalore,2934.53,19638.24,False,2025,7,4,Friday,0.15,4909.56
4012,Men,Basketball,Zoom Freak,L,2,5879.06,0.47,0.00,2025-05-28,Retail,Hyderabad,2129.44,6231.80,False,2025,5,28,Wednesday,0.34,3115.90
4013,Women,Basketball,LeBron 20,L,2,3794.99,0.00,0.00,2025-07-04,Online,Hyderabad,1398.90,7589.98,False,2025,7,4,Friday,0.18,3794.99
4014,Kids,Running,Air Zoom,L,2,6077.13,0.00,0.00,2024-08-04,Retail,Hyderabad,563.60,12154.26,False,2024,8,4,Sunday,0.05,6077.13
4015,Men,Lifestyle,Air Force 1,L,4,5505.76,0.00,0.00,2025-07-05,Online,Bangalore,1194.93,22023.04,False,2025,7,5,Saturday,0.05,5505.76
2021,Kids,Lifestyle,Waffle One,XL,1,4561.67,0.00,0.00,2024-02-13,Online,Pune,1720.61,4561.67,False,2024,2,13,Tuesday,0.38,4561.67
4017,Kids,Training,Metcon 7,XL,2,9229.70,0.00,0.00,2025-03-20,Online,Mumbai,1178.10,18459.40,False,2025,3,20,Thursday,0.06,9229.70
4018,Women,Lifestyle,Blazer Mid,M,1,6469.59,0.36,0.00,2024-10-13,Retail,Mumbai,-69.80,4140.54,False,2024,10,13,Sunday,-0.02,4140.54
4020,Women,Running,Pegasus Turbo,M,1,4052.25,0.00,0.00,2024-12-24,Retail,Bangalore,3360.33,6078.38,False,2024,12,24,Tuesday,0.55,6078.38
4021,Women,Basketball,Kyrie Flytrap,S,4,7023.61,0.00,0.00,2024-05-19,Online,Delhi,2199.30,28094.44,False,2024,5,19,Sunday,0.08,7023.61
4022,Kids,Training,Metcon 7,L,2,5898.91,0.00,0.00,2024-12-21,Online,Bangalore,2380.63,14747.27,False,2024,12,21,Saturday,0.16,7373.64
4025,Women,Basketball,Kyrie Flytrap,L,4,2265.37,0.00,0.00,2024-06-25,Retail,Kolkata,2946.35,9061.48,False,2024,6,25,Tuesday,0.33,2265.37
4027,Men,Basketball,Air Jordan,XL,3,8050.32,0.00,0.00,2024-05-19,Retail,Delhi,3125.71,24150.96,False,2024,5,19,Sunday,0.13,8050.32
4028,Women,Running,Pegasus Turbo,M,3,7296.82,0.00,0.00,2025-12-01,Retail,Delhi,2568.40,21890.44,False,2025,12,1,Monday,0.12,7296.81
4029,Kids,Training,Flex Trainer,XL,1,5283.10,0.00,0.00,2025-06-29,Retail,Bangalore,3231.16,5283.10,False,2025,6,29,Sunday,0.61,5283.10
4030,Men,Lifestyle,Waffle One,L,3,6154.32,0.00,0.00,2025-04-28,Online,Kolkata,1865.56,18462.96,False,2025,4,28,Monday,0.10,6154.32
4032,Men,Running,Pegasus Turbo,L,3,6077.13,0.00,0.00,2024-08-19,Retail,Pune,-135.15,18231.39,False,2024,8,19,Monday,-0.01,6077.13
4033,Men,Lifestyle,Blazer Mid,L,4,4398.68,0.27,12844.15,2024-07-26,Retail,Bangalore,3573.92,12844.15,False,2024,7,26,Friday,0.28,3211.04
2020,Men,Running,Air Zoom,XL,2,5614.96,0.00,0.00,2025-03-05,Online,Kolkata,671.98,11229.92,False,2025,3,5,Wednesday,0.06,5614.96
4037,Women,Basketball,LeBron 20,XL,2,7919.76,0.74,0.00,2023-08-08,Retail,Delhi,776.81,4118.28,False,2023,8,8,Tuesday,0.19,2059.14
4038,Kids,Running,Pegasus Turbo,L,3,5349.10,0.00,0.00,2025-03-04,Retail,Pune,1724.16,16047.30,False,2025,3,4,Tuesday,0.11,5349.10
4039,Women,Lifestyle,Air Force 1,L,3,5103.01,0.00,0.00,2024-06-12,Online,Delhi,-134.82,15309.03,False,2024,6,12,Wednesday,-0.01,5103.01
2041,Men,Training,Metcon 7,XL,1,3945.71,0.35,0.00,2025-07-05,Online,Hyderabad,1727.50,3847.07,False,2025,7,5,Saturday,0.45,3847.07
4041,Men,Running,Pegasus Turbo,L,2,8055.20,0.00,0.00,2024-09-09,Online,Mumbai,3221.72,16110.40,False,2024,9,9,Monday,0.20,8055.20
4043,Kids,Running,Air Zoom,L,4,5235.22,0.51,10261.03,2025-05-28,Online,Hyderabad,3321.49,10261.03,False,2025,5,28,Wednesday,0.32,2565.26
2003,Women,Soccer,Premier III,L,2,5205.52,0.56,0.00,2024-08-03,Online,Kolkata,2353.41,5726.08,False,2024,8,3,Saturday,0.41,2863.04
4046,Women,Running,React Infinity,L,3,5140.99,0.00,0.00,2025-02-20,Online,Pune,999.97,15422.97,False,2025,2,20,Thursday,0.06,5140.99
4047,Men,Running,Air Zoom,XL,2,3923.39,0.00,0.00,2024-02-13,Retail,Kolkata,56.56,7846.78,False,2024,2,13,Tuesday,0.01,3923.39
4048,Men,Running,Air Zoom,M,2,2342.93,0.00,0.00,2025-04-07,Retail,Delhi,2239.79,4685.86,False,2025,4,7,Monday,0.48,2342.93
2046,Kids,Running,React Infinity,M,2,5702.53,0.71,0.00,2025-04-07,Online,Delhi,63.74,3307.47,False,2025,4,7,Monday,0.02,1653.73
4050,Women,Running,Pegasus Turbo,XL,3,3750.77,0.00,0.00,2025-02-27,Online,Bangalore,-171.08,11252.31,False,2025,2,27,Thursday,-0.02,3750.77
4051,Kids,Training,Metcon 7,M,1,7986.76,0.00,0.00,2024-10-11,Online,Hyderabad,944.54,11980.14,False,2024,10,11,Friday,0.08,11980.14
4052,Kids,Training,Flex Trainer,L,2,6952.66,0.00,0.00,2025-01-19,Online,Hyderabad,1624.30,13905.32,False,2025,1,19,Sunday,0.12,6952.66
4053,Women,Soccer,Phantom GT,S,2,6878.15,0.00,0.00,2025-02-03,Retail,Pune,21.13,13756.30,False,2025,2,3,Monday,0.00,6878.15
4054,Women,Lifestyle,Waffle One,L,3,3394.38,0.75,0.00,2024-05-09,Online,Mumbai,-401.50,2545.78,False,2024,5,9,Thursday,-0.16,848.59
4055,Kids,Running,Air Zoom,L,2,8333.95,0.00,0.00,2024-10-01,Online,Mumbai,3329.27,16667.90,False,2024,10,1,Tuesday,0.20,8333.95
4056,Kids,Running,Air Zoom,M,2,6077.13,0.00,0.00,2024-12-13,Retail,Hyderabad,3732.77,12154.26,False,2024,12,13,Friday,0.31,6077.13
4057,Kids,Basketball,Kyrie Flytrap,M,1,4967.69,0.00,0.00,2023-09-22,Retail,Delhi,2575.38,4967.69,False,2023,9,22,Friday,0.52,4967.69
4058,Kids,Basketball,Kyrie Flytrap,L,4,5494.09,0.34,0.00,2024-11-13,Online,Delhi,153.90,14504.38,False,2024,11,13,Wednesday,0.01,3626.10
4059,Kids,Basketball,Air Jordan,L,1,9700.41,0.00,9700.41,2025-03-02,Retail,Delhi,1000.57,9700.41,False,2025,3,2,Sunday,0.10,9700.41
4061,Men,Basketball,Air Jordan,XL,3,7356.42,0.00,0.00,2024-09-10,Retail,Mumbai,2599.62,22069.26,False,2024,9,10,Tuesday,0.12,7356.42
